number,kase,gender,numeralized,kase_name,gender_name
1844,4,0,одной тысячей восемьюстами сорока четырьмя,ablt,masc
1844,4,1,одной тысячей восемьюстами сорока четырьмя,ablt,femn
1844,5,0,одной тысяче восьмистах сорока четырёх,loct,masc
1844,5,1,одной тысяче восьмистах сорока четырёх,loct,femn
1845,0,0,одна тысяча восемьсот сорок пять,nomn,masc
1845,0,1,одна тысяча восемьсот сорок пять,nomn,femn
1845,1,0,одной тысячи восьмисот сорока пяти,gent,masc
1845,1,1,одной тысячи восьмисот сорока пяти,gent,femn
1845,2,0,одной тысяче восьмистам сорока пяти,datv,masc
1845,2,1,одной тысяче восьмистам сорока пяти,datv,femn
1845,3,0,одну тысячу восемьсот сорок пять,accs,masc
1845,3,1,одну тысячу восемьсот сорок пять,accs,femn
1845,4,0,одной тысячей восемьюстами сорока пятью,ablt,masc
1845,4,1,одной тысячей восемьюстами сорока пятью,ablt,femn
1845,5,0,одной тысяче восьмистах сорока пяти,loct,masc
1845,5,1,одной тысяче восьмистах сорока пяти,loct,femn
1846,0,0,одна тысяча восемьсот сорок шесть,nomn,masc
1846,0,1,одна тысяча восемьсот сорок шесть,nomn,femn
1846,1,0,одной тысячи восьмисот сорока шести,gent,masc
1846,1,1,одной тысячи восьмисот сорока шести,gent,femn
1846,2,0,одной тысяче восьмистам сорока шести,datv,masc
1846,2,1,одной тысяче восьмистам сорока шести,datv,femn
1846,3,0,одну тысячу восемьсот сорок шесть,accs,masc
1846,3,1,одну тысячу восемьсот сорок шесть,accs,femn
1846,4,0,одной тысячей восемьюстами сорока шестью,ablt,masc
1846,4,1,одной тысячей восемьюстами сорока шестью,ablt,femn
1846,5,0,одной тысяче восьмистах сорока шести,loct,masc
1846,5,1,одной тысяче восьмистах сорока шести,loct,femn
1847,0,0,одна тысяча восемьсот сорок семь,nomn,masc
1847,0,1,одна тысяча восемьсот сорок семь,nomn,femn
1847,1,0,одной тысячи восьмисот сорока семи,gent,masc
1847,1,1,одной тысячи восьмисот сорока семи,gent,femn
1847,2,0,одной тысяче восьмистам сорока семи,datv,masc
1847,2,1,одной тысяче восьмистам сорока семи,datv,femn
1847,3,0,одну тысячу восемьсот сорок семь,accs,masc
1847,3,1,одну тысячу восемьсот сорок семь,accs,femn
1847,4,0,одной тысячей восемьюстами сорока семью,ablt,masc
1847,4,1,одной тысячей восемьюстами сорока семью,ablt,femn
1847,5,0,одной тысяче восьмистах сорока семи,loct,masc
1847,5,1,одной тысяче восьмистах сорока семи,loct,femn
1848,0,0,одна тысяча восемьсот сорок восемь,nomn,masc
1848,0,1,одна тысяча восемьсот сорок восемь,nomn,femn
1848,1,0,одной тысячи восьмисот сорока восьми,gent,masc
1848,1,1,одной тысячи восьмисот сорока восьми,gent,femn
1848,2,0,одной тысяче восьмистам сорока восьми,datv,masc
1848,2,1,одной тысяче восьмистам сорока восьми,datv,femn
1848,3,0,одну тысячу восемьсот сорок восемь,accs,masc
1848,3,1,одну тысячу восемьсот сорок восемь,accs,femn
1848,4,0,одной тысячей восемьюстами сорока восемью,ablt,masc
1848,4,1,одной тысячей восемьюстами сорока восемью,ablt,femn
1848,5,0,одной тысяче восьмистах сорока восьми,loct,masc
1848,5,1,одной тысяче восьмистах сорока восьми,loct,femn
1849,0,0,одна тысяча восемьсот сорок девять,nomn,masc
1849,0,1,одна тысяча восемьсот сорок девять,nomn,femn
1849,1,0,одной тысячи восьмисот сорока девяти,gent,masc
1849,1,1,одной тысячи восьмисот сорока девяти,gent,femn
1849,2,0,одной тысяче восьмистам сорока девяти,datv,masc
1849,2,1,одной тысяче восьмистам сорока девяти,datv,femn
1849,3,0,одну тысячу восемьсот сорок девять,accs,masc
1849,3,1,одну тысячу восемьсот сорок девять,accs,femn
1849,4,0,одной тысячей восемьюстами сорока девятью,ablt,masc
1849,4,1,одной тысячей восемьюстами сорока девятью,ablt,femn
1849,5,0,одной тысяче восьмистах сорока девяти,loct,masc
1849,5,1,одной тысяче восьмистах сорока девяти,loct,femn
1850,0,0,одна тысяча восемьсот пятьдесят,nomn,masc
1850,0,1,одна тысяча восемьсот пятьдесят,nomn,femn
1850,1,0,одной тысячи восьмисот пятидесяти,gent,masc
1850,1,1,одной тысячи восьмисот пятидесяти,gent,femn
